name,player_id,k_percent_Breaking,k_percent_Fastball,k_percent_Offspeed,put_away_Breaking,put_away_Fastball,put_away_Offspeed,whiff_percent_Breaking,whiff_percent_Fastball,whiff_percent_Offspeed,woba_Breaking,woba_Fastball,woba_Offspeed
Caleb Durbin,702332,15.298118250529246,5.410390935324062,17.383403004969527,13.290796801708211,9.418162130112282,15.292687863138282,22.578115954716427,8.963114847859684,24.90500954393072,0.349055308436576,0.3008567765254979,0.3364019502127133
Cam Smith,701358,55.14244017349311,19.534920648603563,23.051961713529067,35.99257342247667,18.12308470424705,18.216719827727704,40.50713598751442,26.688384244802663,28.785826282095627,0.1414783358595246,0.3495134936072717,0.3612067475678694
Carlos Correa,621043,22.253751159478032,19.000650398354136,15.433686226955404,14.909752980900308,18.95414979417309,14.204519483270907,32.10639122857235,13.86854900574369,21.196781281789217,0.3107155541814875,0.2976010319730141,0.2281200356074471
Carlos Narvaez,665966,32.5460688262046,28.829869487940805,24.374729493677204,21.62574818891515,17.812807599667337,19.8019759302278,34.61984693997059,27.91831992213418,35.79566641489694,0.3387532385149827,0.3933698668211072,0.2776354678997085
Carlos Santana,467793,32.09630574035775,5.924669421080356,28.185348366967396,20.64324442416449,5.985827957365686,27.178008654293333,40.73528035428322,13.512262205830671,34.77559434608545,0.2006914174342662,0.3505340291680575,0.2134042456470268
Carson Kelly,608348,13.004205190303962,10.856142275431536,17.139282082215242,10.283008857174728,8.402188475157725,15.658550790339826,37.14676949559176,15.842008606616362,30.078291996116924,0.4819350638883959,0.4814769369029836,0.2662778370038268
Cavan Biggio,624415,20.671372160103743,11.445461665759897,16.740720132582663,18.255043699214053,12.819754271764651,10.970280911670088,23.700801482063238,10.558374265223954,19.21778015951456,0.2473038170373351,0.3015211033899364,0.2961888097676412
Ceddanne Rafaela,678882,14.350301854432978,13.76614789666464,25.525987067922827,13.140794680991334,14.651128657230768,18.674429724871896,30.15422149131017,22.090571539422022,27.40544790578005,0.3413372278079844,0.2441154778141971,0.243920763484768
Cedric Mullins,656775,17.51552673804784,20.436383923036814,29.11240464321111,10.624642350556082,17.758102176499463,17.769330161200447,22.49626836452913,19.025592016197205,29.007380607327278,0.4257927057314245,0.3640721807769785,0.3625568875466046
Chandler Simpson,802415,12.550864803642575,0.0,18.45377410230168,13.360682587935688,0.0,16.078364271888997,18.99085384753702,1.3391686242184084,23.62749719826135,0.3243400322833922,0.367869868967601,0.3403020042015446
Chase Meidroth,805367,20.61718472684644,2.762953124481548,14.955921588527074,13.634996654696748,2.5291524535208474,12.455848300722009,25.910523145382488,3.668555825571064,24.7583792266289,0.2685861455547938,0.4910790266310422,0.2659352630165967
Christian Koss,683766,35.58242840709175,20.822938556053803,30.254736450723016,23.09623777432684,19.838908246820733,20.60534666721793,36.28669543202056,25.74058478486,31.67020967127061,0.2648692483897924,0.3076521897090026,0.2658750108509329
Christian Vazquez,543877,36.58247522575735,23.81938690800935,25.17266115340746,27.280346793100318,24.855905882087416,16.13053111574233,40.49795962390911,25.4860807718706,32.83096303509845,0.2427099724066156,0.3174910344095927,0.2694422780043885
Christian Walker,572233,30.91989718394237,23.65330238756793,11.611284243464809,20.917768803829468,20.268535293351064,10.204694611253744,39.43231654735968,22.16098347271339,20.002781401537963,0.2188971833273978,0.3407368854357097,0.3297990655697509
Christian Yelich,592885,45.49140556870114,16.768940019287008,17.941660478602838,27.618325827814814,14.25475772031666,14.665386538229956,37.50820590203148,25.963722282689933,25.868098796559423,0.2466691478321601,0.2983604034364709,0.3775698252315946
Christopher Morel,666624,48.6545101429798,38.21942440860494,24.83016923257091,32.53716985253771,38.21819580025921,19.87459784570615,51.06196792120887,34.0027462048919,39.91499465501072,0.1107257966471881,0.2560259236803235,0.3092871386381659
Cody Bellinger,641355,25.535442205178505,16.40850213374509,20.282335124542374,19.807085377915563,17.124018959888314,13.850220821142765,31.60836057078084,19.224255509979404,19.65276564269177,0.1453892104702549,0.4002061677292175,0.4088534251404433
Colt Keith,690993,10.821395921114627,28.342997796830897,17.558529920452642,7.222114888680696,27.8368595746066,18.665143238447367,20.398650983439296,15.16873612987537,24.26940314576427,0.5540234333536881,0.3808097234396639,0.2990459799118592
Connor Norby,681393,32.29909678416308,30.33381934226909,22.744266969424945,20.219685261600997,27.858574421262485,20.50727627366255,35.894601404121,25.572757910638952,35.17845969929526,0.2180092428787942,0.3394087819139871,0.2680322483316334
Corbin Carroll,682998,25.775483029476472,24.86844855524829,18.54941742729088,22.12962210774497,26.07854354344884,14.640547245526887,27.984827800504878,23.014566238924484,28.299820030027643,0.3429556238626991,0.4959563621389191,0.3715116248413205
Corey Seager,608369,28.405941123546626,14.172465136491878,6.877875240539793,20.08963011748996,13.100672979006866,8.032714421300312,37.354268167020535,21.632031204007824,21.98742558798456,0.4769618183128012,0.4149952242731845,0.3780962563118462
Curtis Mead,678554,30.46099353002213,24.68414541995947,27.251670340392256,21.104249218110425,17.054552810759848,23.9037914404213,34.654562669200786,20.037204766566404,33.49548229090741,0.2624197987405974,0.2252813772974377,0.2097274760687166
Dane Myers,667472,24.600349954563303,28.737975045378008,22.776784638463752,17.890183378986233,27.447292383154608,22.11179986406996,32.07378618227749,30.91039901330625,34.22085086339686,0.2557271630865053,0.3986077032842898,0.3180428323585094
Daniel Schneemann,682177,32.43298565841372,25.715260173017903,18.44846098135961,20.637708941213905,23.51150319445275,14.983717619225969,30.95662369697108,26.95860281386643,25.75532931049276,0.3016019226567613,0.47043636017495,0.3098518586666482
Danny Jansen,643376,33.328744947370105,18.05071899957302,20.19331979176396,34.514829977318094,19.99096839437965,20.190082838718865,22.24407536410791,14.024730851163362,21.741495289828404,0.3459976751755699,0.283714763348423,0.2758374162884121
Dansby Swanson,621020,33.73564830111034,22.27061820879842,34.84849098175425,20.163244650990976,32.67432648430235,25.765427384016977,39.866377740848336,25.230539699032185,31.52030389469893,0.2564149107139045,0.3858549957126575,0.1930692563317876
Daulton Varsho,662139,39.48669983699557,38.67245498722666,25.833540286722872,25.21852681277907,37.57762665986217,20.47934494337868,36.37289479563808,24.761224033789045,26.11819150980343,0.3217403091716331,0.3152281370209207,0.3546827560618412
Derek Hill,656537,34.72725043711348,36.82682050888151,17.247715133250534,21.96037990980718,29.298901989539928,17.58279621023878,40.57872369019845,30.954318980442277,31.388117894438928,0.309573407253867,0.2371700661854482,0.2985140565448816
Dillon Dingler,693307,14.090091349497545,24.291752478962675,21.33351727889428,11.612861918071768,20.53546509089615,16.312738043520483,25.628503741274223,19.24334664719449,25.525074564277823,0.4383393548540526,0.4225602351343383,0.2927949409843284
Donovan Solano,456781,18.01552899324934,33.60608183391879,17.17228887281713,10.8277638374575,24.79902155840847,15.994198284082264,25.192407605321645,27.822238817097343,30.58271715698524,0.3875863951693621,0.189750681311901,0.1896539455186807
Drake Baldwin,686948,18.7787720373408,7.158894725989657,18.50289873688201,14.004813900797636,9.953760739988583,14.656526355833662,32.7779835233631,14.96460686148794,21.44589483406656,0.3846989694513347,0.5017075315465064,0.2902811883334945
Drew Waters,671221,23.77307073898886,25.481905798392617,32.09579115864363,16.69139859544335,25.50240698364353,31.64444844710976,29.50858339972702,32.53172707087037,43.64375733920242,0.2603981117423518,0.4659370984695971,0.1957811513233976
Dylan Crews,686611,37.73041332276981,19.51098250718895,13.025713389217266,32.584296177221844,24.49801616712005,10.29138620190426,37.13163257857916,23.014296611312616,23.895464114234503,0.1239698794055803,0.362226312497007,0.305332646284275
Dylan Moore,664238,40.92132868943171,23.998922468159133,23.885163089408305,24.803897482716984,24.480658400600124,21.250052359212464,28.19152286765138,24.521658110254386,34.82350275470781,0.2573231682552983,0.4627105102476646,0.2831701807200826
Edgar Quero,700337,22.31506549813786,10.368249253694028,17.974049911352434,16.542694621105568,8.819202826021764,15.063032851561845,28.06375927108308,13.432057180544623,27.98796143463479,0.3233302484035468,0.4001286584241053,0.2311181423436416
Edouard Julien,666397,28.4173496946711,30.757335866585773,15.90376731947675,20.108578533839854,20.33808390690029,11.953804855790043,31.9275516446847,12.467126431155156,34.99821610762853,0.3361243652939567,0.2575063784402085,0.0891408133116694
Eli White,642201,21.014661500527165,16.92893908159507,18.895012694254323,23.561262896822196,16.62570473916509,15.040047654613192,25.438765346909666,15.840282034486812,27.256748175151795,0.3688632180739307,0.4796373838345515,0.312185689388701
Elias Diaz,553869,26.865801850368925,23.760642011026192,27.17207601797761,19.48002773180216,22.3723842673474,23.46761178046193,38.17083714808265,30.99940045431521,38.97676292442623,0.2888631031797541,0.3598357817920227,0.2678183682858066
Elly De La Cruz,682829,32.171597647196144,24.172132724298,26.578462285740304,24.313060749569395,21.9459401248889,23.969703446989023,30.930924866773005,26.79781527491601,40.28615777980767,0.4015260470934981,0.3680471600123547,0.2470353999504772
Emmanuel Rivera,656896,28.65254590191227,6.425629767354938,21.44710035372123,19.570770283911397,4.3940852642661605,17.148229638575284,33.58836915672713,19.182934685213223,26.94448556006483,0.2094158624002772,0.3450710013590798,0.2525283132292382
Enmanuel Valdez,665839,26.95657552899236,17.47732329800012,27.692647257909965,17.999429434734335,14.435075454002456,21.252075178105752,33.385187845353165,21.610833583605388,35.067740932955445,0.3274390915214591,0.3429990714607711,0.3138776659734771
Enrique Hernandez,571771,20.91770030099015,23.44934166634127,19.959640434761592,14.629258865042596,22.13028441289528,15.38990674220127,31.296042830869585,29.32571346145004,27.37716333034851,0.2669603955498558,0.3999747862327922,0.2714911653410474
Eric Wagaman,676572,23.893715714693315,12.380000221257784,21.667541021152235,25.017352052232507,19.996692874056585,18.87910166072095,44.35282641240004,9.692669813186628,27.41001247204928,0.4829578790314238,0.3487421862686232,0.314256146666421
Ernie Clement,676391,20.152125137539564,6.771466972914729,15.830761780225655,35.5151155177099,6.660805055070325,12.800050006677065,23.200183099678732,6.060750524490813,24.845855843013684,0.2171074511860556,0.248603852897688,0.3414988387509176
Eugenio Suarez,553993,32.82104101571892,17.707460607080318,25.27558867710297,23.007618814907893,14.252148284918505,17.5528882484186,46.98784514597355,18.23143336552846,40.14750004581629,0.329403322118533,0.3702544447473369,0.247861417159059
Ezequiel Tovar,678662,32.69444710846943,23.123587072991462,17.871667141895177,28.97458367694287,23.62741715046805,15.061324737523444,38.95392867227489,25.818432856793404,29.500113932621684,0.3365802994749041,0.3047802931026632,0.2690001572292016
Fernando Tatis Jr.,665487,22.80504038812687,13.56788072630994,25.00457809383816,21.494358943867493,17.891987725668738,19.562123782743512,30.23028679407685,18.119638321549143,49.38312537381484,0.4818038926485908,0.4445250801305843,0.1588678815421129
Francisco Alvarez,682626,23.59854547188384,58.86201157413432,23.37202070299846,18.936711240889128,37.13921203358012,19.430369888199056,32.85530288643592,49.84033078208742,34.20853370864982,0.2165475026639218,0.1913235188129072,0.3922569373041545
Francisco Lindor,596019,25.22460587672008,9.63898996804306,11.917978819265386,17.80058194443866,12.070648719747917,8.710773503879318,27.35210016774755,12.937160542914397,16.293308384091368,0.2499046757732677,0.3678284227999667,0.1596569991199811
Freddie Freeman,518692,24.64187294041301,15.883242169678542,18.3814984828391,30.70944362271468,17.19168654372135,18.760865296887484,39.995575236882736,23.0614172056136,30.924208203010934,0.5902726790887916,0.4236104117886337,0.288883223807623
Freddy Fermin,666023,23.354223975103302,17.420853132395198,25.06216602792037,17.320785506203173,9.613752881167429,19.46027760414075,24.18381225104089,21.292837212982533,23.84822447767883,0.2496124990193275,0.2284309895187803,0.2426902821845488
Gabriel Arias,672356,24.412826358087887,20.6279484323926,21.829113315545683,17.706781685452896,19.03033446611782,17.677432564796373,42.40466982830704,33.11523044990798,30.30433626585052,0.2432768570787458,0.3615678990279642,0.2901324460167525
Gabriel Moreno,672515,24.42783086219668,18.615477451449436,21.422540077865524,16.05666585974265,20.23429987905774,17.15937339661319,18.61780986529405,16.435618021374378,27.905621925663414,0.3101986013523083,0.3159930784812597,0.3468531450248664
Garrett Mitchell,669003,29.55468972748094,29.56573584947247,18.733079323019798,19.245457520065443,24.50401962671104,16.98616835856836,38.87970417105476,26.377890817187517,31.191724593309264,0.2415282054659146,0.2555777377155406,0.195706390826805
Gavin Lux,666158,38.592794184798485,24.061124846564876,15.582290132611194,23.42101405912349,23.32129755659584,10.3760459170647,39.47424274472276,15.373069035158473,17.3220549319849,0.1678781156064051,0.3939492487290214,0.3668988395528862
Gavin Sheets,657757,38.49958094844985,24.11127670443864,24.14121349729697,22.80936025549398,30.80892665345292,21.380594010234542,36.544533731857285,21.143363187942537,43.122215609088094,0.2127028294232006,0.4783850028266599,0.2397786333577853
George Springer,543807,41.399101148020605,15.103665573242804,51.11605314907767,30.633608435692288,12.608500720109994,27.637856950940137,49.14461581407628,23.00175868359049,37.79977126889913,0.2174419446970224,0.4521793710577914,0.234820789967231
Geraldo Perdomo,672695,7.071514288476905,12.127439666592858,18.531831868363064,6.677077669659612,15.629000906776415,13.625691720451483,11.4600387806607,6.795863256155887,27.671402833539965,0.3997250533197952,0.3953246616006071,0.3599308500860826
Gio Urshela,570482,18.139265175311277,14.153095897575527,20.26401645210008,12.47323570831034,10.361836246283762,16.42309344319477,21.0576381657116,20.156810158816743,25.717994906843884,0.3136415474005731,0.3838403795223958,0.26980942833768
Gleyber Torres,650402,7.9251128120482095,7.828381324185353,24.975433645960884,5.99201717605433,10.133399264603788,16.92748745266758,14.772788644165274,15.797185536765108,24.80431037398393,0.2100247283690346,0.4231086918247577,0.236414060130566
Graham Pauley,688363,23.70907114245004,27.511257222098056,29.03033782053204,19.31630428724672,23.0394952723303,20.076963815293333,37.66431301620839,33.52789663792601,33.83108054044958,0.3239612822911971,0.2453464046002421,0.2116432131563244
Griffin Conine,665052,28.77038497001981,25.051199214404868,19.61251538603769,16.454124482626856,22.89390174376254,18.051549481738338,36.42263853006662,35.78821440842904,31.80787164375812,0.3271281485017087,0.4427710321225212,0.3046532667637281
Gunnar Henderson,683002,23.605419971996994,16.97826113887851,36.3297091631077,15.62517058067157,17.719884005371348,27.75978754412384,19.86621449262146,17.432051615994336,44.696043405801184,0.2792571595326291,0.3465480176510497,0.4311006223457921
Harrison Bader,664056,29.120432109917516,12.563579743350733,19.380798696500587,22.414160725999096,13.529463384488604,16.529217858934434,37.25875338017224,12.93927663733227,27.54385435228006,0.3872022374476865,0.4071360746551939,0.3251952898268649
Heliot Ramos,671218,26.01566375326209,21.835771570457226,16.976160029904452,24.91551182387052,16.85120379990118,14.46705107090252,29.802879487837416,16.270850115652294,31.079013091276003,0.2563544047698908,0.4235394575705443,0.281747181987198
Heston Kjerstad,677008,28.693235563836183,18.406267187126456,21.277887263149072,21.292682174389263,19.999135899096384,17.279845309121754,31.29709851851497,18.219661238566704,30.019156582968574,0.3134865549148107,0.3344823665007846,0.3496848437161879
Hunter Goodman,696100,24.883393295691167,11.031945540432243,17.019422145777003,19.302832401203972,8.365712193919919,14.401921326050235,38.72800809071662,22.16321880567551,32.75527143520745,0.461017216730864,0.4306195155424713,0.2674178704395061
Hunter Renfroe,592669,28.11464778090727,25.91595891070367,22.984651762349102,24.558591157077416,23.221121415857148,18.63981596391413,37.13029090163313,18.75637471022804,35.00288654444569,0.2880927294788556,0.2348181955053598,0.1827509900066111
Ian Happ,664023,32.24825517056129,19.648664837633856,16.73508966801692,22.22547964519254,17.819370721662374,15.67404754450334,35.26035780609407,16.24499401690505,36.794541483794056,0.2815006720354863,0.3536984712948772,0.190461250922057
Isaac Collins,686555,39.130545649692586,38.139046288636216,23.541574738549865,25.94304974933104,32.31406076887176,19.84370961485792,39.877982252345554,43.03137223606753,36.12693487274261,0.2607895113226712,0.2290684453250139,0.3711280952823048
Isaac Paredes,670623,12.32981847720249,14.596986687199555,27.46151008971124,8.32039778179374,15.688230354424642,17.351366480781223,21.315336194700777,7.549847041646377,33.94545981890096,0.2340724712553931,0.4069284218075045,0.4150381467688824
Isiah Kiner-Falefa,643396,14.25906002411158,13.221010987756308,19.894826892254414,12.449856673962534,18.090543568240925,15.3014448526668,17.676066049796194,11.626693682289696,28.607537951719102,0.3178077503287856,0.375455083782054,0.3304797654339431
Ivan Herrera,671056,27.36516123157982,15.710224742705709,12.25363929319735,18.65172225108717,11.084479537472289,10.903638045331611,33.73848123264974,7.998139929829793,24.217310034720832,0.2888569177577025,0.5394225119210339,0.2485534992180078
J.P. Crawford,641487,20.347615845474447,25.386945704738835,18.765158758905216,19.39095359127805,20.55985819268026,15.94284687571746,22.21192186972825,18.98085846131984,24.42859518860145,0.3525173335441715,0.32808269134588,0.3492168119151601
J.T. Realmuto,592663,27.591640571301124,13.739835793015288,12.485549351008528,16.038360802236348,17.975853313314037,10.257183853451842,26.92047200429961,15.158241572000838,24.995638126932008,0.2819657358000911,0.412545711855082,0.2557843919725639
Jj Bleday,668709,36.20389382116902,13.874395028193922,35.97358317213676,33.97145642870706,17.244437882976154,29.682760044692444,35.460824554072005,9.258884254044464,49.60334527078652,0.3556611139784826,0.3515473797059246,0.1099611107515079
Jace Jung,690291,27.434416678919334,22.63330748602922,24.53693905946971,20.31086707477104,20.730748964315588,23.67569110786444,36.3284598854985,19.68575641604536,30.66752121358224,0.2834905299634464,0.2386142133072849,0.1467610639142065
